7784271;SORTER-INPUT;3349;869990965261
7784272;SORTER-INPUT;4274;869990965261
7784273;SORTER-INPUT;4205;869990965260
7784274;SORTER-INPUT;4809;869990965261
7784275;SORTER-INPUT;3907;869990965261
7784276;SORTER-INPUT;4875;869990965260
7784277;SORTER-INPUT;4456;869990965261
7784278;SORTER-INPUT;3129;869990965261
7784279;SORTER-INPUT;4977;869990965261
7784280;SORTER-INPUT;3869;869990965260
7784281;SORTER-INPUT;3184;869990965261
7784282;SORTER-INPUT;3236;869990965260
7784283;SORTER-INPUT;3123;869990965261
7784284;SORTER-INPUT;4366;869990965260
7784285;SORTER-INPUT;4988;869990965261
7784286;SORTER-INPUT;3941;869990965260
7784287;SORTER-INPUT;4795;869990965260
7784288;SORTER-INPUT;3389;869990965261
7784289;SORTER-INPUT;4662;869990965261
7784290;SORTER-INPUT;3814;869990965261
7784291;SORTER-INPUT;3275;869990965260
7784292;SORTER-INPUT;3153;869990965261
7784293;SORTER-INPUT;4112;869990965261
7784294;SORTER-INPUT;4055;869990965260
7784295;SORTER-INPUT;4942;869990965260
7784296;SORTER-INPUT;3765;869990965260
7784297;SORTER-INPUT;4857;869990965261
7784298;SORTER-INPUT;4580;869990965261
7784299;SORTER-INPUT;3750;869990965260
7784300;SORTER-INPUT;3352;869990965261
7784301;SORTER-INPUT;3813;869990965260
7784302;SORTER-INPUT;4553;869990965261
7784303;SORTER-INPUT;3511;869990965261
7784304;SORTER-INPUT;3706;869990965260
7784305;SORTER-INPUT;4248;869990965261
7784306;SORTER-INPUT;3725;869990965261
7784307;SORTER-INPUT;4866;869990965260
7784308;SORTER-INPUT;4096;869990965261
7784309;SORTER-INPUT;4079;869990965261
7784310;SORTER-INPUT;3649;869990965261
7784311;SORTER-INPUT;4196;869990965261
7784312;SORTER-INPUT;4371;869990965261
7784313;SORTER-INPUT;3978;869990965260
7784314;SORTER-INPUT;4575;869990965260
7784315;SORTER-INPUT;3971;869990965260
7784316;SORTER-INPUT;3441;869990965261
7784317;SORTER-INPUT;3844;869990965261
7784318;SORTER-INPUT;4320;869990965261
7784319;SORTER-INPUT;4649;869990965261
7784320;SORTER-INPUT;3518;869990965261
7784321;SORTER-INPUT;4234;869990965261
7784322;SORTER-INPUT;4248;869990965260
7784323;SORTER-INPUT;4296;869990965261
7784324;SORTER-INPUT;4447;869990965261
7784325;SORTER-INPUT;4382;869990965260
7784326;SORTER-INPUT;3284;869990965261
7784327;SORTER-INPUT;3991;869990965261
7784328;SORTER-INPUT;3868;869990965261
7784329;SORTER-INPUT;4975;869990965261
7784330;SORTER-INPUT;4554;869990965260
7784331;SORTER-INPUT;4930;869990965261
7784332;SORTER-INPUT;4186;869990965261
7784333;SORTER-INPUT;3455;869990965261
7784334;SORTER-INPUT;4585;869990965261
7784335;SORTER-INPUT;4792;869990965260
7784336;SORTER-INPUT;3352;869990965260
7784337;SORTER-INPUT;3464;869990965261
7784338;SORTER-INPUT;4640;869990965261
7784339;SORTER-INPUT;3991;869990965260
7784340;SORTER-INPUT;3658;869990965261
7784341;SORTER-INPUT;4628;869990965260
7784342;SORTER-INPUT;4935;869990965260
7784343;SORTER-INPUT;3280;869990965261
7784344;SORTER-INPUT;4151;869990965261
7784345;SORTER-INPUT;4163;869990965260
7784346;SORTER-INPUT;4554;869990965261
7784347;SORTER-INPUT;3553;869990965261
7784348;SORTER-INPUT;4871;869990965261
7784349;SORTER-INPUT;3962;869990965261
7784350;SORTER-INPUT;3073;869990965260
7784351;SORTER-INPUT;4318;869990965260
7784352;SORTER-INPUT;3251;869990965261
7784353;SORTER-INPUT;3569;869990965260
7784354;SORTER-INPUT;3578;869990965261
7784355;SORTER-INPUT;3699;869990965261
7784356;SORTER-INPUT;3887;869990965261
7784357;SORTER-INPUT;4543;869990965260
7784358;SORTER-INPUT;3097;869990965260
7784359;SORTER-INPUT;4770;869990965261
7784360;SORTER-INPUT;3159;869990965261
7784361;SORTER-INPUT;4722;869990965260
7784362;SORTER-INPUT;3158;869990965261
7784363;SORTER-INPUT;4341;869990965261
7784364;SORTER-INPUT;4280;869990965261
7784365;SORTER-INPUT;4547;869990965261
7784366;SORTER-INPUT;3743;869990965261
7784367;SORTER-INPUT;3578;869990965261
7784368;SORTER-INPUT;4560;869990965261
7784369;SORTER-INPUT;3251;869990965260
7784370;SORTER-INPUT;3542;869990965260
7784371;SORTER-INPUT;4253;869990965261
7784372;SORTER-INPUT;3874;869990965260
7784373;SORTER-INPUT;3918;869990965260
7784374;SORTER-INPUT;4431;869990965260
7784375;SORTER-INPUT;4208;869990965261
7784376;SORTER-INPUT;4181;869990965261
7784377;SORTER-INPUT;3899;869990965260
7784378;SORTER-INPUT;4116;869990965260
7784379;SORTER-INPUT;3679;869990965260
7784380;SORTER-INPUT;4488;869990965260
7784381;SORTER-INPUT;4676;869990965261
7784382;SORTER-INPUT;4710;869990965261
7784383;SORTER-INPUT;3675;869990965260
7784384;SORTER-INPUT;4962;869990965260
7784385;SORTER-INPUT;3155;869990965260
7784386;SORTER-INPUT;3395;869990965261
7784387;SORTER-INPUT;4559;869990965261
7784388;SORTER-INPUT;4967;869990965260
7784389;SORTER-INPUT;4414;869990965261
7784390;SORTER-INPUT;4646;869990965261
7784391;SORTER-INPUT;3245;869990965261
7784392;SORTER-INPUT;4711;869990965260
7784393;SORTER-INPUT;3364;869990965260
7784394;SORTER-INPUT;3395;869990965261
7784395;SORTER-INPUT;4953;869990965260
7784396;SORTER-INPUT;4417;869990965260
7784397;SORTER-INPUT;4273;869990965260
7784398;SORTER-INPUT;3672;869990965261
7784399;SORTER-INPUT;3287;869990965260
7784400;SORTER-INPUT;4125;869990965261
7784401;SORTER-INPUT;4163;869990965260
7784402;SORTER-INPUT;3101;869990965261
7784403;SORTER-INPUT;3788;869990965261
7784404;SORTER-INPUT;3275;869990965261
7784405;SORTER-INPUT;3109;869990965260
7784406;SORTER-INPUT;4577;869990965261
7784407;SORTER-INPUT;4781;869990965260
7784408;SORTER-INPUT;3160;869990965260
7784409;SORTER-INPUT;3805;869990965261
7784410;SORTER-INPUT;4168;869990965261
7784411;SORTER-INPUT;3145;869990965260
7784412;SORTER-INPUT;3080;869990965260
7784413;SORTER-INPUT;4373;869990965261
7784414;SORTER-INPUT;4977;869990965261
7784415;SORTER-INPUT;3591;869990965261
7784416;SORTER-INPUT;4118;869990965260
7784417;SORTER-INPUT;4009;869990965261
7784418;SORTER-INPUT;4487;869990965261
7784419;SORTER-INPUT;3337;869990965260
7784420;SORTER-INPUT;3707;869990965260
7784421;SORTER-INPUT;3627;869990965260
7784422;SORTER-INPUT;4174;869990965260
7784423;SORTER-INPUT;3557;869990965261
7784424;SORTER-INPUT;3424;869990965260
7784425;SORTER-INPUT;3848;869990965261
7784426;SORTER-INPUT;3201;869990965260
7784427;SORTER-INPUT;3673;869990965260
7784428;SORTER-INPUT;3224;869990965261
7784429;SORTER-INPUT;3966;869990965261
7784430;SORTER-INPUT;4327;869990965261
7784431;SORTER-INPUT;4828;869990965260
7784432;SORTER-INPUT;4429;869990965261
7784433;SORTER-INPUT;4762;869990965261
7784434;SORTER-INPUT;3801;869990965261
7784435;SORTER-INPUT;3986;869990965260
7784436;SORTER-INPUT;3966;869990965260
7784437;SORTER-INPUT;4768;869990965261
7784438;SORTER-INPUT;4069;869990965260
7784439;SORTER-INPUT;4892;869990965260
7784440;SORTER-INPUT;3692;869990965260
7784441;SORTER-INPUT;4551;869990965261
7784442;SORTER-INPUT;4556;869990965260
7784443;SORTER-INPUT;4036;869990965261
7784444;SORTER-INPUT;4859;869990965261
7784445;SORTER-INPUT;4819;869990965261
7784446;SORTER-INPUT;3852;869990965260
7784447;SORTER-INPUT;4491;869990965260
7784448;SORTER-INPUT;3980;869990965260
7784449;SORTER-INPUT;3103;869990965260
7784450;SORTER-INPUT;4447;869990965261
7784451;SORTER-INPUT;3080;869990965261
7784452;SORTER-INPUT;4032;869990965260
7784453;SORTER-INPUT;4534;869990965260
7784454;SORTER-INPUT;3458;869990965260
7784455;SORTER-INPUT;4863;869990965261
7784456;SORTER-INPUT;4058;869990965260
7784457;SORTER-INPUT;4094;869990965261
7784458;SORTER-INPUT;3978;869990965260
7784459;SORTER-INPUT;4596;869990965261
7784460;SORTER-INPUT;3937;869990965260
7784461;SORTER-INPUT;4428;869990965260
7784462;SORTER-INPUT;4845;869990965261
7784463;SORTER-INPUT;3190;869990965260
7784464;SORTER-INPUT;4523;869990965261
7784465;SORTER-INPUT;3112;869990965261
7784466;SORTER-INPUT;3002;869990965260
7784467;SORTER-INPUT;4130;869990965261
7784468;SORTER-INPUT;4563;869990965260
7784469;SORTER-INPUT;4501;869990965261
7784470;SORTER-INPUT;3183;869990965261
7784471;SORTER-INPUT;3756;869990965260
7784472;SORTER-INPUT;3298;869990965261
7784473;SORTER-INPUT;3140;869990965260
7784474;SORTER-INPUT;4521;869990965260
7784475;SORTER-INPUT;3483;869990965261
7784476;SORTER-INPUT;3860;869990965260
7784477;SORTER-INPUT;3921;869990965260
7784478;SORTER-INPUT;3040;869990965261
7784479;SORTER-INPUT;4077;869990965261
7784480;SORTER-INPUT;3970;869990965260
7784481;SORTER-INPUT;3447;869990965261
7784482;SORTER-INPUT;4417;869990965261
7784483;SORTER-INPUT;3241;869990965261
7784484;SORTER-INPUT;4456;869990965260
7784485;SORTER-INPUT;4641;869990965261
7784486;SORTER-INPUT;4073;869990965260
7784487;SORTER-INPUT;3741;869990965260
7784488;SORTER-INPUT;3704;869990965260
7784489;SORTER-INPUT;3979;869990965260
7784490;SORTER-INPUT;3430;869990965261
7784491;SORTER-INPUT;4297;869990965260
7784492;SORTER-INPUT;3809;869990965261
7784493;SORTER-INPUT;4951;869990965260
7784494;SORTER-INPUT;3064;869990965261
7784495;SORTER-INPUT;4275;869990965261
7784496;SORTER-INPUT;4657;869990965261
7784497;SORTER-INPUT;3656;869990965260
7784498;SORTER-INPUT;4899;869990965260
7784499;SORTER-INPUT;4158;869990965261
7784500;SORTER-INPUT;3337;869990965260
7784501;SORTER-INPUT;4959;869990965260
7784502;SORTER-INPUT;3328;869990965260
7784503;SORTER-INPUT;3240;869990965260
7784504;SORTER-INPUT;4132;869990965261
7784505;SORTER-INPUT;3757;869990965260
7784506;SORTER-INPUT;4642;869990965260
7784507;SORTER-INPUT;3941;869990965261
7784508;SORTER-INPUT;4237;869990965261
7784509;SORTER-INPUT;4746;869990965260
7784510;SORTER-INPUT;3107;869990965261
7784511;SORTER-INPUT;4074;869990965260
7784512;SORTER-INPUT;3874;869990965261
7784513;SORTER-INPUT;3997;869990965260
7784514;SORTER-INPUT;3641;869990965260
7784515;SORTER-INPUT;4860;869990965261
7784516;SORTER-INPUT;3925;869990965260
7784517;SORTER-INPUT;3814;869990965261
7784518;SORTER-INPUT;3235;869990965261
7784519;SORTER-INPUT;4124;869990965261
7784520;SORTER-INPUT;4779;869990965260
7784521;SORTER-INPUT;4352;869990965260
7784522;SORTER-INPUT;3878;869990965261
7784523;SORTER-INPUT;4386;869990965261
7784524;SORTER-INPUT;3338;869990965261
7784525;SORTER-INPUT;4058;869990965261
7784526;SORTER-INPUT;3641;869990965260
7784527;SORTER-INPUT;4369;869990965261
7784528;SORTER-INPUT;4934;869990965260
7784529;SORTER-INPUT;4679;869990965260
7784530;SORTER-INPUT;4645;869990965260
7784531;SORTER-INPUT;4003;869990965261
7784532;SORTER-INPUT;3923;869990965261
7784533;SORTER-INPUT;4184;869990965260
7784534;SORTER-INPUT;3106;869990965261
7784535;SORTER-INPUT;3645;869990965260
7784536;SORTER-INPUT;4761;869990965260
7784537;SORTER-INPUT;3456;869990965261
7784538;SORTER-INPUT;4397;869990965261
7784539;SORTER-INPUT;3322;869990965261
7784540;SORTER-INPUT;3748;869990965261
7784541;SORTER-INPUT;3425;869990965260
7784542;SORTER-INPUT;4635;869990965261
7784543;SORTER-INPUT;3858;869990965260
7784544;SORTER-INPUT;4326;869990965261
7784545;SORTER-INPUT;4403;869990965261
7784546;SORTER-INPUT;3134;869990965260
7784547;SORTER-INPUT;3706;869990965260
7784548;SORTER-INPUT;4338;869990965261
7784549;SORTER-INPUT;4523;869990965261
7784550;SORTER-INPUT;3716;869990965261
7784551;SORTER-INPUT;4894;869990965261
7784552;SORTER-INPUT;3163;869990965260
7784553;SORTER-INPUT;3527;869990965261
7784554;SORTER-INPUT;3366;869990965260
7784555;SORTER-INPUT;4894;869990965261
7784556;SORTER-INPUT;4325;869990965260
7784557;SORTER-INPUT;3346;869990965260
7784558;SORTER-INPUT;4572;869990965260
7784559;SORTER-INPUT;3764;869990965260
7784560;SORTER-INPUT;3084;869990965260
7784561;SORTER-INPUT;4069;869990965261
7784562;SORTER-INPUT;3498;869990965260
7784563;SORTER-INPUT;3391;869990965260
7784564;SORTER-INPUT;3361;869990965261
7784565;SORTER-INPUT;3687;869990965260
7784566;SORTER-INPUT;4048;869990965261
7784567;SORTER-INPUT;3035;869990965261
7784568;SORTER-INPUT;4066;869990965261
7784569;SORTER-INPUT;4141;869990965261
7784570;SORTER-INPUT;3723;869990965260
7784571;SORTER-INPUT;3551;869990965261
7784572;SORTER-INPUT;4248;869990965261
7784573;SORTER-INPUT;3786;869990965261
7784574;SORTER-INPUT;3558;869990965260
7784575;SORTER-INPUT;4167;869990965261
7784576;SORTER-INPUT;3937;869990965261
7784577;SORTER-INPUT;4648;869990965261
7784578;SORTER-INPUT;3732;869990965260
7784579;SORTER-INPUT;3254;869990965260
7784580;SORTER-INPUT;3642;869990965261
7784581;SORTER-INPUT;3667;869990965260
7784582;SORTER-INPUT;4221;869990965260
7784583;SORTER-INPUT;4841;869990965261
7784584;SORTER-INPUT;3538;869990965260
7784585;SORTER-INPUT;4483;869990965261
7784586;SORTER-INPUT;3151;869990965260
7784587;SORTER-INPUT;4802;869990965260
7784588;SORTER-INPUT;3306;869990965261
7784589;SORTER-INPUT;4719;869990965260
7784590;SORTER-INPUT;3263;869990965261
7784591;SORTER-INPUT;3968;869990965260
7784592;SORTER-INPUT;3219;869990965261
7784593;SORTER-INPUT;3439;869990965260
7784594;SORTER-INPUT;3149;869990965260
7784595;SORTER-INPUT;4945;869990965261
7784596;SORTER-INPUT;4750;869990965260
7784597;SORTER-INPUT;3001;869990965260
7784598;SORTER-INPUT;4868;869990965260
7784599;SORTER-INPUT;3509;869990965260
7784600;SORTER-INPUT;4419;869990965260
7784601;SORTER-INPUT;4882;869990965260
7784602;SORTER-INPUT;4708;869990965261
7784603;SORTER-INPUT;4173;869990965261
7784604;SORTER-INPUT;3003;869990965260
7784605;SORTER-INPUT;4335;869990965261
7784606;SORTER-INPUT;4210;869990965261
7784607;SORTER-INPUT;3164;869990965261
7784608;SORTER-INPUT;4077;869990965261
7784609;SORTER-INPUT;3505;869990965260
7784610;SORTER-INPUT;3805;869990965261
7784611;SORTER-INPUT;3770;869990965261
7784612;SORTER-INPUT;4045;869990965261
7784613;SORTER-INPUT;4202;869990965260
7784614;SORTER-INPUT;3163;869990965261
7784615;SORTER-INPUT;4654;869990965261
7784616;SORTER-INPUT;3954;869990965260
7784617;SORTER-INPUT;4255;869990965260
7784618;SORTER-INPUT;3420;869990965261
7784619;SORTER-INPUT;4420;869990965260
7784620;SORTER-INPUT;4332;869990965260
7784621;SORTER-INPUT;4282;869990965261
7784622;SORTER-INPUT;4318;869990965261
7784623;SORTER-INPUT;4756;869990965260
7784624;SORTER-INPUT;4555;869990965261
7784625;SORTER-INPUT;4592;869990965261
7784626;SORTER-INPUT;3683;869990965260
7784627;SORTER-INPUT;4075;869990965260
7784628;SORTER-INPUT;3172;869990965260
7784629;SORTER-INPUT;4098;869990965260
7784630;SORTER-INPUT;3680;869990965260
7784631;SORTER-INPUT;3828;869990965260
7784632;SORTER-INPUT;3489;869990965261
7784633;SORTER-INPUT;3139;869990965261
7784634;SORTER-INPUT;3761;869990965260
7784635;SORTER-INPUT;4507;869990965261
7784636;SORTER-INPUT;4097;869990965261
7784637;SORTER-INPUT;3001;869990965260
7784638;SORTER-INPUT;4678;869990965260
7784639;SORTER-INPUT;3649;869990965260
7784640;SORTER-INPUT;3520;869990965261
7784641;SORTER-INPUT;4513;869990965261
7784642;SORTER-INPUT;3062;869990965261
7784643;SORTER-INPUT;3846;869990965260
7784644;SORTER-INPUT;4979;869990965261
7784645;SORTER-INPUT;4349;869990965261
7784646;SORTER-INPUT;3216;869990965260
7784647;SORTER-INPUT;4306;869990965261
7784648;SORTER-INPUT;4963;869990965261
7784649;SORTER-INPUT;3187;869990965261
7784650;SORTER-INPUT;4183;869990965260
7784651;SORTER-INPUT;3101;869990965261
7784652;SORTER-INPUT;4189;869990965261
7784653;SORTER-INPUT;4247;869990965260
7784654;SORTER-INPUT;4760;869990965260
7784655;SORTER-INPUT;4686;869990965261
7784656;SORTER-INPUT;3514;869990965260
7784657;SORTER-INPUT;3588;869990965260
7784658;SORTER-INPUT;4292;869990965261
7784659;SORTER-INPUT;3464;869990965261
7784660;SORTER-INPUT;4943;869990965260
7784661;SORTER-INPUT;3855;869990965260
7784662;SORTER-INPUT;3883;869990965261
7784663;SORTER-INPUT;4610;869990965260
7784664;SORTER-INPUT;3175;869990965261
7784665;SORTER-INPUT;4963;869990965261
7784666;SORTER-INPUT;4165;869990965261
7784667;SORTER-INPUT;3461;869990965260
7784668;SORTER-INPUT;3217;869990965261
7784669;SORTER-INPUT;3589;869990965261
7784670;SORTER-INPUT;4903;869990965261
7784671;SORTER-INPUT;3058;869990965261
7784672;SORTER-INPUT;3830;869990965260
7784673;SORTER-INPUT;4702;869990965260
7784674;SORTER-INPUT;3849;869990965260
7784675;SORTER-INPUT;3525;869990965261
7784676;SORTER-INPUT;3543;869990965260
7784677;SORTER-INPUT;4671;869990965260
7784678;SORTER-INPUT;3032;869990965261
7784679;SORTER-INPUT;3273;869990965261
7784680;SORTER-INPUT;4066;869990965261
7784681;SORTER-INPUT;4962;869990965261
7784682;SORTER-INPUT;4443;869990965261
7784683;SORTER-INPUT;4358;869990965260
7784684;SORTER-INPUT;4718;869990965261
7784685;SORTER-INPUT;3539;869990965260
7784686;SORTER-INPUT;3706;869990965261
7784687;SORTER-INPUT;4263;869990965260
7784688;SORTER-INPUT;3499;869990965261
7784689;SORTER-INPUT;3786;869990965261
7784690;SORTER-INPUT;4913;869990965260
7784691;SORTER-INPUT;3348;869990965260
7784692;SORTER-INPUT;3773;869990965260
7784693;SORTER-INPUT;3313;869990965260
7784694;SORTER-INPUT;4967;869990965261
7784695;SORTER-INPUT;4342;869990965260
7784696;SORTER-INPUT;3635;869990965261
7784697;SORTER-INPUT;4622;869990965260
7784698;SORTER-INPUT;4902;869990965261
7784699;SORTER-INPUT;3411;869990965260
7784700;SORTER-INPUT;4157;869990965260
7784701;SORTER-INPUT;4742;869990965261
7784702;SORTER-INPUT;4850;869990965261
7784703;SORTER-INPUT;4781;869990965260
7784704;SORTER-INPUT;3024;869990965260
7784705;SORTER-INPUT;4120;869990965260
7784706;SORTER-INPUT;4748;869990965260
7784707;SORTER-INPUT;4562;869990965261
7784708;SORTER-INPUT;3816;869990965261
7784709;SORTER-INPUT;4811;869990965261
7784710;SORTER-INPUT;3903;869990965261
7784711;SORTER-INPUT;4365;869990965261
7784712;SORTER-INPUT;4999;869990965260
7784713;SORTER-INPUT;3663;869990965261
7784714;SORTER-INPUT;4569;869990965261
7784715;SORTER-INPUT;3489;869990965260
7784716;SORTER-INPUT;3196;869990965260
7784717;SORTER-INPUT;3794;869990965261
7784718;SORTER-INPUT;3955;869990965260
7784719;SORTER-INPUT;4983;869990965261
7784720;SORTER-INPUT;4682;869990965261
7784721;SORTER-INPUT;3268;869990965261
7784722;SORTER-INPUT;4463;869990965261
7784723;SORTER-INPUT;4203;869990965261
7784724;SORTER-INPUT;4876;869990965260
7784725;SORTER-INPUT;4116;869990965261
7784726;SORTER-INPUT;3942;869990965260
7784727;SORTER-INPUT;4226;869990965261
7784728;SORTER-INPUT;3925;869990965261
7784729;SORTER-INPUT;3936;869990965260
7784730;SORTER-INPUT;4137;869990965261
7784731;SORTER-INPUT;4110;869990965261
7784732;SORTER-INPUT;4004;869990965260
7784733;SORTER-INPUT;4897;869990965260
7784734;SORTER-INPUT;3073;869990965261
7784735;SORTER-INPUT;3495;869990965260
7784736;SORTER-INPUT;3429;869990965260
7784737;SORTER-INPUT;3128;869990965260
7784738;SORTER-INPUT;3095;869990965261
7784739;SORTER-INPUT;4538;869990965261
7784740;SORTER-INPUT;4114;869990965260
7784741;SORTER-INPUT;4877;869990965260
7784742;SORTER-INPUT;4282;869990965260
7784743;SORTER-INPUT;4914;869990965261
7784744;SORTER-INPUT;4469;869990965260
7784745;SORTER-INPUT;3444;869990965260
7784746;SORTER-INPUT;3562;869990965260
7784747;SORTER-INPUT;4556;869990965261
7784748;SORTER-INPUT;3586;869990965261
7784749;SORTER-INPUT;4754;869990965260
7784750;SORTER-INPUT;3655;869990965260
7784751;SORTER-INPUT;4087;869990965261
7784752;SORTER-INPUT;4471;869990965260
7784753;SORTER-INPUT;3942;869990965261
7784754;SORTER-INPUT;3519;869990965261
7784755;SORTER-INPUT;4026;869990965260
7784756;SORTER-INPUT;4647;869990965260
7784757;SORTER-INPUT;3251;869990965261
7784758;SORTER-INPUT;3306;869990965261
7784759;SORTER-INPUT;4706;869990965261
7784760;SORTER-INPUT;4862;869990965260
7784761;SORTER-INPUT;3055;869990965260
7784762;SORTER-INPUT;4724;869990965260
7784763;SORTER-INPUT;3990;869990965260
7784764;SORTER-INPUT;3472;869990965261
7784765;SORTER-INPUT;3421;869990965261
7784766;SORTER-INPUT;4603;869990965260
7784767;SORTER-INPUT;3913;869990965261
7784768;SORTER-INPUT;4752;869990965260
7784769;SORTER-INPUT;4539;869990965261
7784770;SORTER-INPUT;3175;869990965260
7784771;SORTER-INPUT;3792;869990965261
7784772;SORTER-INPUT;4494;869990965260
7784773;SORTER-INPUT;4501;869990965261
7784774;SORTER-INPUT;4357;869990965260
7784775;SORTER-INPUT;5000;869990965261
7784776;SORTER-INPUT;3560;869990965261
7784777;SORTER-INPUT;3682;869990965261
7784778;SORTER-INPUT;3678;869990965260
7784779;SORTER-INPUT;4225;869990965260
7784780;SORTER-INPUT;3855;869990965260
7784781;SORTER-INPUT;3665;869990965261
7784782;SORTER-INPUT;3291;869990965260
7784783;SORTER-INPUT;3677;869990965260
7784784;SORTER-INPUT;4565;869990965261
7784785;SORTER-INPUT;3065;869990965261
7784786;SORTER-INPUT;4046;869990965261
7784787;SORTER-INPUT;4769;869990965260
7784788;SORTER-INPUT;3525;869990965261
7784789;SORTER-INPUT;4757;869990965260
7784790;SORTER-INPUT;3564;869990965261
7784791;SORTER-INPUT;3512;869990965260
7784792;SORTER-INPUT;3118;869990965260
7784793;SORTER-INPUT;3476;869990965260
7784794;SORTER-INPUT;3309;869990965260
7784795;SORTER-INPUT;3256;869990965260
7784796;SORTER-INPUT;4918;869990965261
7784797;SORTER-INPUT;4587;869990965260
7784798;SORTER-INPUT;4523;869990965260
7784799;SORTER-INPUT;3460;869990965260
7784800;SORTER-INPUT;4172;869990965261
7784801;SORTER-INPUT;3386;869990965260
7784802;SORTER-INPUT;3417;869990965261
7784803;SORTER-INPUT;4726;869990965260
7784804;SORTER-INPUT;3479;869990965260
7784805;SORTER-INPUT;4066;869990965260
7784806;SORTER-INPUT;3818;869990965261
7784807;SORTER-INPUT;3713;869990965261
7784808;SORTER-INPUT;3729;869990965261
7784809;SORTER-INPUT;4867;869990965260
7784810;SORTER-INPUT;4798;869990965260
7784811;SORTER-INPUT;4773;869990965260
7784812;SORTER-INPUT;3850;869990965261
7784813;SORTER-INPUT;4821;869990965261
7784814;SORTER-INPUT;4652;869990965260
7784815;SORTER-INPUT;4102;869990965260
7784816;SORTER-INPUT;4673;869990965260
